period_start,site_id,cell_id,RRC_ConnEstabAtt_MOData,RRC_ConnEstabSucc_MOData,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitSuccNbr_QCI1,HO_InterENBOutAtt,HO_InterENBOutSucc,RRU_PrbTotDl,RRU_PrbAvailDl,RRU_PrbTotUl,RRU_PrbAvailUl,PDCP_SDUVolumeDl_Bits,PDCP_SDUVolumeUl_Bits,DRB_IPThpDl_Kbps,DRB_IPThpUl_Kbps,Cell_UnavailableTime_S,RRC_ConnMax
2024-01-01 16:00:00,HWI003,HWI003-C3,1147,1145,933,931,367,360,41,100,27,100,547626006,115307717,142,34,0,81
2024-01-01 17:00:00,HWI003,HWI003-C3,2159,2156,1864,1863,741,729,75,100,59,100,1021690441,252612212,270,73,0,175
2024-01-01 18:00:00,HWI003,HWI003-C3,2261,2250,1913,1912,797,784,77,100,52,100,1035120030,223264758,268,61,0,179
2024-01-01 19:00:00,HWI003,HWI003-C3,2469,2458,2136,2134,833,822,82,100,54,100,1083603136,258689594,327,75,0,177
2024-01-01 20:00:00,HWI003,HWI003-C3,2266,2258,1882,1878,824,806,89,100,53,100,1203529352,232363265,348,63,0,182
2024-01-01 21:00:00,HWI003,HWI003-C3,2224,2206,1837,1835,616,604,77,100,50,100,1030736967,253918592,260,70,1,191
2024-01-01 22:00:00,HWI003,HWI003-C3,1281,1276,1100,1093,430,425,36,100,27,100,501048580,123669682,142,37,0,79
2024-01-01 23:00:00,HWI003,HWI003-C3,1094,1092,887,882,334,330,42,100,23,100,558425897,107524358,149,28,0,89
2024-01-01 00:00:00,SWP001,SWP001-C1,261,259,224,223,94,92,9,100,11,100,125903479,53704016,33,15,30,21
2024-01-01 01:00:00,SWP001,SWP001-C1,307,306,248,246,107,104,12,100,10,100,146073974,46290357,43,13,0,21
2024-01-01 02:00:00,SWP001,SWP001-C1,278,276,241,240,91,89,10,100,8,100,140014216,39007896,35,11,0,21
2024-01-01 03:00:00,SWP001,SWP001-C1,283,282,246,245,93,91,1,100,8,100,11480101,39326467,2,11,1,20
2024-01-01 04:00:00,SWP001,SWP001-C1,268,267,235,234,97,95,7,100,10,100,87122279,49064946,26,13,0,20
2024-01-01 05:00:00,SWP001,SWP001-C1,268,267,236,234,100,98,21,100,8,100,250567120,38384056,70,10,30,23
2024-01-01 06:00:00,SWP001,SWP001-C1,1086,1082,947,945,364,356,44,100,23,100,543629214,110738540,154,32,180,84
2024-01-01 07:00:00,SWP001,SWP001-C1,2006,1995,1644,1643,598,590,63,100,46,100,728666853,198870288,203,51,30,133
2024-01-01 08:00:00,SWP001,SWP001-C1,1960,1941,1709,1701,686,675,74,100,42,100,919175145,181189851,278,52,180,171
2024-01-01 09:00:00,SWP001,SWP001-C1,2043,2037,1655,1646,622,614,70,100,46,100,951430633,210790919,281,58,2,146
2024-01-01 10:00:00,SWP001,SWP001-C1,1582,1572,1301,1296,489,478,52,100,40,100,697741385,187424745,203,50,1,113
2024-01-01 11:00:00,SWP001,SWP001-C1,1621,1608,1395,1387,609,599,65,100,33,100,774408163,176041067,228,50,0,123
2024-01-01 12:00:00,SWP001,SWP001-C1,1608,1604,1323,1316,490,484,56,100,35,100,737444885,170491201,212,47,5,120
2024-01-01 13:00:00,SWP001,SWP001-C1,1562,1550,1303,1297,578,570,61,100,32,100,719389460,148864777,190,43,120,103
2024-01-01 14:00:00,SWP001,SWP001-C1,1023,1015,904,903,470,464,39,100,24,100,448453246,111036770,135,27,30,99
2024-01-01 15:00:00,SWP001,SWP001-C1,1224,1217,999,998,337,330,33,100,26,100,446905198,111491114,134,34,0,105
2024-01-01 16:00:00,SWP001,SWP001-C1,1199,1196,1016,1008,330,325,40,100,25,100,508663365,126809938,138,38,0,82
2024-01-01 17:00:00,SWP001,SWP001-C1,2312,2305,1998,1991,675,660,86,100,46,100,1117481492,229557013,310,63,0,198
2024-01-01 18:00:00,SWP001,SWP001-C1,2145,2131,1892,1890,727,716,78,100,53,100,1042477028,226157366,291,66,0,185
2024-01-01 19:00:00,SWP001,SWP001-C1,2528,2522,2194,2179,713,701,91,100,56,100,1245426752,266692411,351,66,0,155
2024-01-01 20:00:00,SWP001,SWP001-C1,2090,2089,1770,1757,732,721,84,100,58,100,1156582557,295046491,317,78,0,154
2024-01-01 21:00:00,SWP001,SWP001-C1,2373,2364,2023,2011,733,721,84,100,61,100,1008544174,268559509,288,79,0,160
2024-01-01 22:00:00,SWP001,SWP001-C1,1180,1174,989,988,399,391,45,100,25,100,535685614,132717062,157,36,0,104
2024-01-01 23:00:00,SWP001,SWP001-C1,1289,1281,1076,1069,414,406,49,100,26,100,597612897,119445292,163,32,120,89
2024-01-01 00:00:00,SWP001,SWP001-C2,275,273,241,239,100,98,1,100,8,100,14152971,42544191,3,11,0,19
2024-01-01 01:00:00,SWP001,SWP001-C2,281,280,237,235,98,96,19,100,8,100,264125057,34392907,74,9,0,20
2024-01-01 02:00:00,SWP001,SWP001-C2,308,306,264,262,107,106,11,100,3,100,157194517,12903312,47,3,120,22
2024-01-01 03:00:00,SWP001,SWP001-C2,289,288,253,251,113,111,17,100,3,100,232819436,14058576,70,3,0,19
2024-01-01 04:00:00,SWP001,SWP001-C2,316,314,259,257,104,102,8,100,3,100,107842633,13051097,31,3,0,20
2024-01-01 05:00:00,SWP001,SWP001-C2,301,300,244,243,93,90,6,100,8,100,69385845,38331718,17,9,5,19
2024-01-01 06:00:00,SWP001,SWP001-C2,1248,1242,1043,1042,403,397,30,100,28,100,406793550,139807325,109,37,0,102
2024-01-01 07:00:00,SWP001,SWP001-C2,1752,1751,1454,1453,625,617,75,100,45,100,1014475340,224970135,274,58,10,164
2024-01-01 08:00:00,SWP001,SWP001-C2,2067,2059,1787,1781,605,596,69,100,45,100,939014983,199028047,269,59,5,146
2024-01-01 09:00:00,SWP001,SWP001-C2,1879,1865,1615,1614,684,670,62,100,45,100,861640553,199727823,227,54,30,149
2024-01-01 10:00:00,SWP001,SWP001-C2,1643,1634,1373,1372,498,493,57,100,35,100,740635628,152413882,218,42,0,124
2024-01-01 11:00:00,SWP001,SWP001-C2,1510,1499,1340,1338,535,528,60,100,45,100,686057784,204510167,205,56,0,131
2024-01-01 12:00:00,SWP001,SWP001-C2,1561,1557,1275,1272,525,516,56,100,40,100,672865365,185777875,197,52,0,134
2024-01-01 13:00:00,SWP001,SWP001-C2,1520,1518,1259,1254,583,576,59,100,45,100,730309174,190322368,195,57,0,113
2024-01-01 14:00:00,SWP001,SWP001-C2,1134,1124,942,938,391,383,34,100,26,100,431574060,129801177,115,35,0,98
2024-01-01 15:00:00,SWP001,SWP001-C2,1039,1035,889,888,407,400,36,100,25,100,484785795,116417333,127,31,0,91
2024-01-01 16:00:00,SWP001,SWP001-C2,1141,1133,947,945,397,392,40,100,32,100,521801132,157721102,139,44,0,88
2024-01-01 17:00:00,SWP001,SWP001-C2,2278,2268,1948,1946,749,735,75,100,50,100,1049916205,258964685,263,70,0,148
2024-01-01 18:00:00,SWP001,SWP001-C2,2642,2623,2208,2206,764,753,81,100,56,100,1011459262,282314494,266,75,0,150
2024-01-01 19:00:00,SWP001,SWP001-C2,2307,2296,1969,1961,738,720,85,100,58,100,1001308010,271854488,252,70,0,167
2024-01-01 20:00:00,SWP001,SWP001-C2,2390,2381,1958,1956,802,790,85,100,50,100,1144256605,234779063,348,71,0,160
2024-01-01 21:00:00,SWP001,SWP001-C2,2316,2303,1925,1915,710,699,81,100,49,100,1106638322,253146937,309,65,2,184
2024-01-01 22:00:00,SWP001,SWP001-C2,1088,1085,942,938,398,392,53,100,29,100,717911594,126481421,204,37,30,85
2024-01-01 23:00:00,SWP001,SWP001-C2,1162,1158,995,989,384,377,41,100,25,100,569087773,121074236,149,31,120,81
2024-01-01 00:00:00,SWP001,SWP001-C3,278,277,239,238,100,98,4,100,9,100,53328869,46295486,15,11,0,20
2024-01-01 01:00:00,SWP001,SWP001-C3,284,281,241,239,110,108,12,100,1,100,155124043,4404586,45,1,0,22
2024-01-01 02:00:00,SWP001,SWP001-C3,265,263,229,228,83,81,9,100,5,100,120922478,25310183,35,6,0,23
2024-01-01 03:00:00,SWP001,SWP001-C3,290,288,255,254,100,98,9,100,5,100,121936597,25167587,31,7,0,23
2024-01-01 04:00:00,SWP001,SWP001-C3,294,291,254,252,104,101,10,100,4,100,131785454,20588639,37,5,0,20
2024-01-01 05:00:00,SWP001,SWP001-C3,288,287,234,233,86,84,14,100,10,100,164386797,48760340,43,14,0,21
2024-01-01 06:00:00,SWP001,SWP001-C3,1235,1229,1005,998,381,376,37,100,27,100,505400329,117727590,133,35,0,106
2024-01-01 07:00:00,SWP001,SWP001-C3,1922,1911,1633,1622,650,636,71,100,40,100,896577241,188367373,259,54,120,139
2024-01-01 08:00:00,SWP001,SWP001-C3,2130,2120,1803,1796,649,638,69,100,45,100,844447165,219978576,236,62,0,147
2024-01-01 09:00:00,SWP001,SWP001-C3,2062,2050,1809,1806,583,571,70,100,47,100,916427157,208030487,274,58,0,118
2024-01-01 10:00:00,SWP001,SWP001-C3,1676,1668,1437,1430,586,580,55,100,36,100,752384428,168098802,207,47,0,122
2024-01-01 11:00:00,SWP001,SWP001-C3,1808,1800,1516,1509,585,571,53,100,34,100,613148454,163871957,167,44,30,109
2024-01-01 12:00:00,SWP001,SWP001-C3,1600,1594,1369,1368,510,501,55,100,37,100,646107104,158794401,163,41,0,139
2024-01-01 13:00:00,SWP001,SWP001-C3,1827,1822,1501,1495,538,528,67,100,33,100,831721151,167184150,247,44,0,151
2024-01-01 14:00:00,SWP001,SWP001-C3,1104,1097,945,940,447,437,37,100,25,100,523743758,128896051,141,36,0,99
2024-01-01 15:00:00,SWP001,SWP001-C3,1079,1076,879,878,421,416,41,100,35,100,503595085,187697782,129,51,0,82
2024-01-01 16:00:00,SWP001,SWP001-C3,1083,1081,884,881,352,344,39,100,29,100,512151158,136675788,156,37,0,101
2024-01-01 17:00:00,SWP001,SWP001-C3,2394,2375,1964,1963,871,857,88,100,52,100,1117351156,246871569,303,74,0,158
2024-01-01 18:00:00,SWP001,SWP001-C3,2097,2082,1699,1686,815,810,90,100,55,100,1187155457,283011388,318,76,0,165
2024-01-01 19:00:00,SWP001,SWP001-C3,2134,2131,1799,1792,701,691,84,100,52,100,1124655314,222779063,288,64,0,151
2024-01-01 20:00:00,SWP001,SWP001-C3,2536,2529,2204,2196,824,804,77,100,50,100,1031354995,246489849,305,61,0,202
2024-01-01 21:00:00,SWP001,SWP001-C3,2200,2196,1914,1907,770,759,87,100,47,100,1012842347,250597978,254,71,0,147
2024-01-01 22:00:00,SWP001,SWP001-C3,1051,1044,921,919,404,396,45,100,25,100,582664324,132655566,175,37,0,84
2024-01-01 23:00:00,SWP001,SWP001-C3,1171,1167,1024,1022,382,376,38,100,32,100,443508206,136626105,120,38,180,98
2024-01-01 00:00:00,SWP002,SWP002-C1,299,297,246,245,85,84,7,100,1,100,85427417,4928746,23,1,0,22
2024-01-01 01:00:00,SWP002,SWP002-C1,264,262,222,221,96,94,9,100,9,100,114459478,42189970,30,12,0,22
2024-01-01 02:00:00,SWP002,SWP002-C1,281,279,248,247,90,88,15,100,5,100,211893815,22007352,56,5,0,18
2024-01-01 03:00:00,SWP002,SWP002-C1,323,322,278,277,89,87,9,100,11,100,113162732,51597278,33,13,10,23
2024-01-01 04:00:00,SWP002,SWP002-C1,283,281,240,238,93,91,9,100,13,100,121463632,68205884,34,19,30,22
2024-01-01 05:00:00,SWP002,SWP002-C1,267,264,232,231,86,84,8,100,10,100,113460694,45712466,33,12,10,25
2024-01-01 06:00:00,SWP002,SWP002-C1,1114,1105,914,913,432,420,47,100,22,100,620667211,97518294,156,26,10,70
2024-01-01 07:00:00,SWP002,SWP002-C1,1761,1752,1547,1543,589,581,81,100,42,100,1100265221,213562469,321,57,0,155
2024-01-01 08:00:00,SWP002,SWP002-C1,2060,2049,1764,1751,732,721,69,100,48,100,948505553,222792193,285,67,5,161
2024-01-01 09:00:00,SWP002,SWP002-C1,1952,1948,1672,1669,655,649,58,100,44,100,761701573,191631244,197,52,0,152
2024-01-01 10:00:00,SWP002,SWP002-C1,1605,1600,1355,1350,443,433,67,100,38,100,937044194,167508801,279,42,0,106
2024-01-01 11:00:00,SWP002,SWP002-C1,1632,1617,1324,1322,584,577,56,100,37,100,695962781,173817600,203,49,0,113
2024-01-01 12:00:00,SWP002,SWP002-C1,1656,1648,1342,1340,506,493,60,100,39,100,738591819,181268560,213,51,0,127
2024-01-01 13:00:00,SWP002,SWP002-C1,1608,1601,1312,1306,541,536,56,100,34,100,717006810,154651310,191,41,0,137
2024-01-01 14:00:00,SWP002,SWP002-C1,1179,1174,966,965,408,400,45,100,32,100,596127545,168878265,151,49,0,102
2024-01-01 15:00:00,SWP002,SWP002-C1,1145,1139,995,993,350,347,46,100,23,100,625638261,100822334,181,28,0,91
2024-01-01 16:00:00,SWP002,SWP002-C1,1049,1045,854,846,381,377,37,100,23,100,490720423,119792415,145,34,0,95
2024-01-01 17:00:00,SWP002,SWP002-C1,2324,2313,1967,1961,785,772,78,100,56,100,1067623803,286756491,311,79,10,159
2024-01-01 18:00:00,SWP002,SWP002-C1,2400,2392,2081,2065,737,726,88,100,48,100,1106579622,217459337,290,61,120,147
2024-01-01 19:00:00,SWP002,SWP002-C1,2494,2483,2078,2076,802,786,77,100,49,100,898286208,214761319,242,57,0,163
2024-01-01 20:00:00,SWP002,SWP002-C1,2333,2323,1947,1942,763,754,85,100,55,100,1071340190,265368129,274,70,0,184
2024-01-01 21:00:00,SWP002,SWP002-C1,2528,2514,2079,2076,771,755,76,100,55,100,982742474,279923735,298,81,0,159
2024-01-01 22:00:00,SWP002,SWP002-C1,1109,1101,921,916,359,354,39,100,25,100,455637968,114604145,118,33,180,93
2024-01-01 23:00:00,SWP002,SWP002-C1,1085,1079,952,948,398,390,42,100,24,100,526452722,125705166,147,36,0,96
2024-01-01 00:00:00,SWP002,SWP002-C2,302,301,261,260,114,112,18,100,3,100,226792270,12702980,57,3,10,24
2024-01-01 01:00:00,SWP002,SWP002-C2,285,283,235,234,92,90,4,100,4,100,52081356,17862020,15,4,0,25
2024-01-01 02:00:00,SWP002,SWP002-C2,289,287,246,244,85,84,14,100,10,100,160544388,45050112,40,11,120,22
2024-01-01 03:00:00,SWP002,SWP002-C2,290,288,235,233,84,82,13,100,3,100,152302667,13906235,40,3,10,20
2024-01-01 04:00:00,SWP002,SWP002-C2,301,299,256,255,80,79,16,100,6,100,225636594,28620830,57,8,0,20
2024-01-01 05:00:00,SWP002,SWP002-C2,281,279,245,244,99,97,1,100,10,100,13514370,45347671,4,12,0,23
2024-01-01 06:00:00,SWP002,SWP002-C2,1230,1227,1053,1047,361,357,34,100,29,100,432082289,140123198,121,41,10,90
2024-01-01 07:00:00,SWP002,SWP002-C2,2079,2073,1694,1684,665,657,71,100,46,100,896712829,198789183,264,60,0,142
2024-01-01 08:00:00,SWP002,SWP002-C2,1762,1757,1465,1463,731,719,80,100,47,100,1036345653,204567502,266,60,0,138
2024-01-01 09:00:00,SWP002,SWP002-C2,1775,1770,1542,1539,601,590,70,100,49,100,791459029,233382981,220,68,10,137
2024-01-01 10:00:00,SWP002,SWP002-C2,1689,1685,1462,1458,527,519,58,100,36,100,664389873,177408760,169,46,120,126
2024-01-01 11:00:00,SWP002,SWP002-C2,1625,1620,1317,1316,552,542,60,100,29,100,708332764,149351421,199,44,0,126
2024-01-01 12:00:00,SWP002,SWP002-C2,1449,1448,1201,1199,465,458,59,100,41,100,811896750,173670433,217,48,0,131
2024-01-01 13:00:00,SWP002,SWP002-C2,1620,1609,1438,1427,538,530,53,100,33,100,660584517,163420807,181,47,0,123
2024-01-01 14:00:00,SWP002,SWP002-C2,1104,1101,956,953,413,405,36,100,19,100,511553919,89231803,129,23,0,94
2024-01-01 15:00:00,SWP002,SWP002-C2,1143,1141,957,955,377,372,44,100,22,100,625464245,93332661,162,26,0,107
2024-01-01 16:00:00,SWP002,SWP002-C2,1258,1254,1072,1068,419,413,34,100,32,100,434505944,168329798,109,44,1,99
2024-01-01 17:00:00,SWP002,SWP002-C2,2224,2212,1810,1804,727,714,86,100,53,100,983672805,267432311,290,75,1,144
2024-01-01 18:00:00,SWP002,SWP002-C2,2014,2008,1675,1666,696,685,86,100,52,100,993635319,226307277,290,67,0,181
2024-01-01 19:00:00,SWP002,SWP002-C2,2411,2398,1969,1959,817,804,75,100,53,100,931436766,267050475,276,74,0,174
2024-01-01 20:00:00,SWP002,SWP002-C2,2107,2100,1721,1720,794,778,82,100,56,100,1145599754,299060572,323,87,0,162
2024-01-01 21:00:00,SWP002,SWP002-C2,2443,2442,2158,2132,671,658,79,100,52,100,1114621996,226766279,306,65,0,175
2024-01-01 22:00:00,SWP002,SWP002-C2,1179,1170,957,953,371,364,46,100,26,100,554785497,120854054,158,32,0,98
2024-01-01 23:00:00,SWP002,SWP002-C2,1070,1062,877,875,403,402,41,100,30,100,521909824,141653557,139,43,0,86
2024-01-01 00:00:00,SWP002,SWP002-C3,265,264,235,234,87,85,10,100,8,100,119677505,40034744,34,11,0,18
2024-01-01 01:00:00,SWP002,SWP002-C3,263,262,217,216,101,99,21,100,7,100,267810335,33526752,72,9,1,21
2024-01-01 02:00:00,SWP002,SWP002-C3,297,294,250,249,85,83,6,100,2,100,72257633,9466966,21,2,0,24
2024-01-01 03:00:00,SWP002,SWP002-C3,260,259,223,221,94,91,2,100,8,100,24197896,35968842,7,10,180,23
2024-01-01 04:00:00,SWP002,SWP002-C3,293,292,250,249,83,82,8,100,6,100,114506999,30760056,31,8,0,20
2024-01-01 05:00:00,SWP002,SWP002-C3,274,272,242,241,95,93,7,100,4,100,85097011,17209986,21,4,0,22
2024-01-01 06:00:00,SWP002,SWP002-C3,1225,1222,1005,1003,359,354,45,100,29,100,643407434,123249322,175,37,5,101
2024-01-01 07:00:00,SWP002,SWP002-C3,1904,1899,1644,1640,629,615,65,100,43,100,849530583,221719213,246,67,30,170
2024-01-01 08:00:00,SWP002,SWP002-C3,1996,1983,1749,1742,644,637,79,100,46,100,995065064,220945745,290,62,0,152
2024-01-01 09:00:00,SWP002,SWP002-C3,1999,1982,1636,1634,674,665,75,100,39,100,1014403591,199578013,278,59,0,163
2024-01-01 10:00:00,SWP002,SWP002-C3,1418,1411,1228,1226,528,517,54,100,36,100,748184145,188218961,224,56,1,139
2024-01-01 11:00:00,SWP002,SWP002-C3,1503,1499,1279,1276,618,606,54,100,36,100,632157794,184632802,183,49,30,135
2024-01-01 12:00:00,SWP002,SWP002-C3,1577,1567,1287,1285,494,486,50,100,39,100,672015283,185922749,183,46,0,112
2024-01-01 13:00:00,SWP002,SWP002-C3,1676,1671,1490,1489,525,522,56,100,35,100,763134531,153781967,197,39,120,140
2024-01-01 14:00:00,SWP002,SWP002-C3,1145,1138,979,974,350,346,42,100,33,100,542040650,160311694,155,43,0,100
2024-01-01 15:00:00,SWP002,SWP002-C3,1128,1118,952,950,401,396,37,100,22,100,498235268,114645884,138,29,0,87
2024-01-01 16:00:00,SWP002,SWP002-C3,1179,1172,1039,1033,376,371,42,100,23,100,537055843,100923869,156,28,0,84
2024-01-01 17:00:00,SWP002,SWP002-C3,2297,2279,1889,1887,813,794,88,100,49,100,1242637084,254298512,324,72,0,179
2024-01-01 18:00:00,SWP002,SWP002-C3,2334,2326,2031,2030,680,665,83,100,54,100,1120152083,279328151,335,71,0,154
2024-01-01 19:00:00,SWP002,SWP002-C3,2115,2102,1840,1837,712,699,85,100,52,100,1029108462,255807932,314,70,0,152
2024-01-01 20:00:00,SWP002,SWP002-C3,2338,2329,1919,1917,738,727,84,100,54,100,1068836421,241214058,297,63,0,151
2024-01-01 21:00:00,SWP002,SWP002-C3,2374,2372,1952,1946,780,766,80,100,56,100,1080278562,280498238,300,73,0,158
2024-01-01 22:00:00,SWP002,SWP002-C3,1201,1198,1006,1002,374,367,42,100,26,100,474603897,125811909,129,34,30,89
2024-01-01 23:00:00,SWP002,SWP002-C3,1147,1141,935,933,354,347,42,100,21,100,576758011,99424688,156,27,0,82
2024-01-02 00:00:00,HWI001,HWI001-C1,263,261,215,214,99,96,14,100,6,100,179480520,31942232,45,8,2,20
2024-01-02 01:00:00,HWI001,HWI001-C1,297,296,243,242,104,103,13,100,9,100,165452764,47303196,46,13,0,22
2024-01-02 02:00:00,HWI001,HWI001-C1,289,288,235,234,94,92,17,100,4,100,193449647,20018540,50,5,0,22
2024-01-02 03:00:00,HWI001,HWI001-C1,288,285,238,236,80,78,12,100,1,100,140281354,4503356,38,1,0,25
2024-01-02 04:00:00,HWI001,HWI001-C1,295,293,260,259,99,98,8,100,5,100,101816833,26756202,30,7,1,22
2024-01-02 05:00:00,HWI001,HWI001-C1,314,313,265,264,102,100,1,100,9,100,12459904,47633287,3,13,10,21
2024-01-02 06:00:00,HWI001,HWI001-C1,1174,1171,977,969,350,344,27,100,21,100,307178951,100181278,86,26,0,98
2024-01-02 07:00:00,HWI001,HWI001-C1,2014,2003,1708,1699,691,680,65,100,53,100,853568359,244213587,228,72,0,135
2024-01-02 08:00:00,HWI001,HWI001-C1,2105,2103,1867,1863,549,541,68,100,53,100,940662503,275548728,249,78,0,158
2024-01-02 09:00:00,HWI001,HWI001-C1,2022,2017,1640,1635,672,661,71,100,51,100,981912817,217564563,275,63,0,148
2024-01-02 10:00:00,HWI001,HWI001-C1,1572,1564,1286,1280,535,525,61,100,39,100,722135063,209478087,184,61,2,137
2024-01-02 11:00:00,HWI001,HWI001-C1,1566,1561,1345,1341,507,496,60,100,38,100,678989884,170750508,179,51,0,122
2024-01-02 12:00:00,HWI001,HWI001-C1,1766,1765,1542,1534,515,501,57,100,42,100,809372293,191088359,227,55,0,140
2024-01-02 13:00:00,HWI001,HWI001-C1,1652,1641,1351,1345,498,487,59,100,34,100,715335265,172694073,206,51,0,127
2024-01-02 14:00:00,HWI001,HWI001-C1,1179,1172,1013,1012,372,366,38,100,35,100,479976045,148494391,122,40,0,89
2024-01-02 15:00:00,HWI001,HWI001-C1,1189,1185,1034,1033,363,358,39,100,30,100,538628816,154977627,163,40,60,83
2024-01-02 16:00:00,HWI001,HWI001-C1,1161,1150,960,954,391,382,40,100,28,100,550516954,122300006,161,36,0,92
2024-01-02 17:00:00,HWI001,HWI001-C1,2281,2272,2020,2019,735,725,81,100,53,100,1049689358,237830663,265,70,0,167
2024-01-02 18:00:00,HWI001,HWI001-C1,2396,2389,2117,2106,819,805,82,100,57,100,1043039706,256560617,286,74,0,191
2024-01-02 19:00:00,HWI001,HWI001-C1,2331,2327,1892,1882,729,715,83,100,57,100,1025053704,251706858,273,72,10,179
2024-01-02 20:00:00,HWI001,HWI001-C1,2376,2365,1976,1966,812,797,89,100,57,100,1051304848,243460300,305,65,120,148
2024-01-02 21:00:00,HWI001,HWI001-C1,2143,2135,1738,1736,822,810,80,100,53,100,1082921643,261870091,280,72,0,191
2024-01-02 22:00:00,HWI001,HWI001-C1,1145,1139,962,959,351,343,46,100,31,100,605309987,140936738,183,42,0,95
2024-01-02 23:00:00,HWI001,HWI001-C1,1070,1063,941,938,343,337,53,100,30,100,627829529,150069779,176,45,0,99
2024-01-02 00:00:00,HWI001,HWI001-C2,287,285,241,240,90,88,10,100,7,100,135664683,37394212,35,10,0,20
2024-01-02 01:00:00,HWI001,HWI001-C2,278,275,241,239,102,100,11,100,4,100,136773587,18837224,35,5,0,21
2024-01-02 02:00:00,HWI001,HWI001-C2,284,283,252,251,86,84,9,100,5,100,123686502,24764819,36,6,0,21
2024-01-02 03:00:00,HWI001,HWI001-C2,295,293,240,239,103,101,12,100,5,100,163436197,24274993,48,6,0,20
2024-01-02 04:00:00,HWI001,HWI001-C2,286,285,252,251,105,103,11,100,9,100,149571757,39222821,44,10,0,21
2024-01-02 05:00:00,HWI001,HWI001-C2,271,269,234,232,93,92,3,100,12,100,37766041,60801662,10,17,30,23
2024-01-02 06:00:00,HWI001,HWI001-C2,1168,1164,985,982,379,372,44,100,28,100,603413660,149632755,155,40,0,105
2024-01-02 07:00:00,HWI001,HWI001-C2,2015,2005,1724,1721,670,659,73,100,53,100,871692422,257338582,219,67,0,144
2024-01-02 08:00:00,HWI001,HWI001-C2,1874,1868,1615,1614,641,637,74,100,43,100,1051900957,218371163,312,62,0,141
2024-01-02 09:00:00,HWI001,HWI001-C2,2069,2057,1730,1722,604,595,80,100,41,100,1088670720,205526574,313,53,60,133
2024-01-02 10:00:00,HWI001,HWI001-C2,1553,1544,1314,1313,521,510,50,100,35,100,677355076,168430742,190,43,5,116
2024-01-02 11:00:00,HWI001,HWI001-C2,1581,1576,1362,1360,526,517,59,100,35,100,682955919,179674031,191,53,0,133
2024-01-02 12:00:00,HWI001,HWI001-C2,1674,1661,1383,1382,575,568,61,100,41,100,715863354,198444982,205,53,0,103
2024-01-02 13:00:00,HWI001,HWI001-C2,1566,1550,1392,1391,524,520,60,100,36,100,834827191,175643718,235,46,0,109
2024-01-02 14:00:00,HWI001,HWI001-C2,1236,1226,1037,1036,372,361,39,100,29,100,448305437,146276273,129,36,180,81
2024-01-02 15:00:00,HWI001,HWI001-C2,1052,1050,896,895,362,356,39,100,29,100,479808071,151388674,140,43,0,106
2024-01-02 16:00:00,HWI001,HWI001-C2,1100,1095,934,932,371,367,39,100,23,100,495425941,112682975,129,31,0,74
2024-01-02 17:00:00,HWI001,HWI001-C2,2574,2556,2172,2164,717,709,77,100,58,100,999247734,304296955,272,80,0,187
2024-01-02 18:00:00,HWI001,HWI001-C2,2427,2416,2045,2040,906,888,81,100,53,100,1015347330,257571543,297,68,0,153
2024-01-02 19:00:00,HWI001,HWI001-C2,2326,2317,1901,1891,798,784,78,100,52,100,1096348364,264628742,300,69,1,177
2024-01-02 20:00:00,HWI001,HWI001-C2,2329,2320,2022,2017,697,687,84,100,48,100,1020068014,226076833,299,61,0,161
2024-01-02 21:00:00,HWI001,HWI001-C2,2290,2285,2033,2026,764,748,79,100,55,100,1104966934,244407146,311,68,0,182
2024-01-02 22:00:00,HWI001,HWI001-C2,1144,1141,984,980,312,307,43,100,35,100,572256154,166115114,147,49,5,93
2024-01-02 23:00:00,HWI001,HWI001-C2,1189,1181,965,960,324,319,33,100,28,100,377520362,126918644,104,36,0,90
2024-01-02 00:00:00,HWI001,HWI001-C3,268,265,230,228,99,97,9,100,1,100,113468726,4798129,32,1,0,16
2024-01-02 01:00:00,HWI001,HWI001-C3,263,261,215,214,101,99,14,100,1,100,161144960,4487048,45,1,0,24
